datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2009-09-10,2226.63,99113.24,9.1,101339.87,0.000180810498853,1.0133987,0.0105798
2009-09-11,2221.47,99113.24,9.1,101334.71,-5.09177681006e-05,1.0133471,0.0106314
2009-09-14,2241.6,99113.24,9.1,101354.84,0.000198648617044,1.0135484,0.0104301
2009-09-15,2260.18,99113.24,9.1,101373.42,0.000183316356673,1.0137342,0.0102443
2009-09-16,2346.76,99113.24,9.1,101460.0,0.000854070031375,1.0146,0.0093785
2009-09-17,2381.35,99113.24,9.1,101494.59,0.000340922531047,1.0149459,0.0090326
2009-09-18,2387.41,99113.24,9.1,101500.65,5.97076159428e-05,1.0150065,0.008972
2009-09-21,2374.51,99113.24,9.1,101487.75,-0.000127092782164,1.0148775,0.009101
2009-09-22,2380.44,99113.24,9.1,101493.68,5.8430697301e-05,1.0149368,0.0090417
2009-09-23,2393.6,99113.24,9.1,101506.84,0.000129663246027,1.0150684,0.0089101
2009-09-24,2371.93,99113.24,9.1,101485.17,-0.000213483150495,1.0148517,0.0091268
2009-09-25,2353.22,99113.24,9.1,101466.46,-0.000184361912189,1.0146646,0.0093139
2009-09-28,2402.02,99113.24,9.1,101515.26,0.000480947103112,1.0151526,0.0088259
2009-09-29,2392.06,99113.24,9.1,101505.3,-9.81133279864e-05,1.015053,0.0089255
2009-09-30,2391.67,99113.24,9.1,101504.91,-3.8421639067e-06,1.0150491,0.0089294
2009-10-01,2333.73,99113.24,9.1,101446.97,-0.00057080982585,1.0144697,0.0095088
2009-10-02,2385.86,99113.24,9.1,101499.1,0.000513864534347,1.014991,0.0089875
2009-10-05,2400.37,99113.24,9.1,101513.61,0.000142956932623,1.0151361,0.0088424
2009-10-06,2451.8,99113.24,9.1,101565.04,0.000506631573835,1.0156504,0.0083281
2009-10-07,2454.9,99113.24,9.1,101568.14,3.05223135835e-05,1.0156814,0.0082971
2009-10-08,2442.25,99113.24,9.1,101555.49,-0.000124546929775,1.0155549,0.0084236
2009-10-09,2457.73,99113.24,9.1,101570.97,0.000152428982421,1.0157097,0.0082688
2009-10-12,2462.12,99113.24,9.1,101575.36,4.32210108854e-05,1.0157536,0.0082249
2009-10-13,2451.93,99113.24,9.1,101565.17,-0.00010031960507,1.0156517,0.0083268
2009-10-14,2468.32,99113.24,9.1,101581.56,0.000161374219134,1.0158156,0.0081629
2009-10-15,2458.9,99113.24,9.1,101572.14,-9.27333661741e-05,1.0157214,0.0082571
2009-10-16,2426.51,99113.24,9.1,101539.75,-0.000318886655337,1.0153975,0.008581
2009-10-19,2449.86,99113.24,9.1,101563.1,0.000229959203169,1.015631,0.0083475
2009-10-20,2564.7,99113.24,9.1,101677.94,0.00113072562771,1.0167794,0.0071991
2009-10-21,2644.19,99113.24,9.1,101757.43,0.000781782164351,1.0175743,0.0064042
2009-10-22,2647.8,99113.24,9.1,101761.04,3.54765249082e-05,1.0176104,0.0063681
2009-10-23,2631.54,99113.24,9.1,101744.78,-0.000159786102815,1.0174478,0.0065307
2009-10-26,2612.71,99113.24,9.1,101725.95,-0.000185070919609,1.0172595,0.006719
2009-10-27,2546.77,99113.24,9.1,101660.01,-0.000648212181847,1.0166001,0.0073784
2009-10-28,2482.64,99113.24,9.1,101595.88,-0.00063082818898,1.0159588,0.0080197
2009-10-29,2533.61,99113.24,9.1,101646.85,0.000501693572613,1.0164685,0.00751
2009-10-30,2432.31,99113.24,9.1,101545.55,-0.000996587695536,1.0154555,0.008523
2009-11-02,2442.77,99113.24,9.1,101556.01,0.000103007960467,1.0155601,0.0084184
2009-11-03,2435.54,99113.24,9.1,101548.78,-7.11922416016e-05,1.0154878,0.0084907
2009-11-04,2462.12,99113.24,9.1,101575.36,0.000261746128314,1.0157536,0.0082249
2009-11-05,2503.67,99113.24,9.1,101616.91,0.000409055897021,1.0161691,0.0078094
2009-11-06,2507.67,99113.24,9.1,101620.91,3.93635271925e-05,1.0162091,0.0077694
2009-11-09,2599.54,99113.24,9.1,101712.78,0.000904046224345,1.0171278,0.0068507
2009-11-10,2619.16,99113.24,9.1,101732.4,0.00019289611394,1.017324,0.0066545
2009-11-11,2622.64,99113.24,9.1,101735.88,3.42073911557e-05,1.0173588,0.0066197
2009-11-12,2606.38,99113.24,9.1,101719.62,-0.000159825619044,1.0171962,0.0067823
2009-11-13,2638.13,99113.24,9.1,101751.37,0.000312132506983,1.0175137,0.0064648
2009-11-16,2666.26,99113.24,9.1,101779.5,0.000276458194125,1.017795,0.0061835
2009-11-17,2671.03,99113.24,9.1,101784.27,4.68660191886e-05,1.0178427,0.0061358
2009-11-18,2657.61,99113.24,9.1,101770.85,-0.000131847484881,1.0177085,0.00627
2009-11-19,2587.29,99113.24,9.1,101700.53,-0.000690964062892,1.0170053,0.0069732
2009-11-20,2579.67,99113.24,9.1,101692.91,-7.49258632182e-05,1.0169291,0.0070494
2009-11-23,2656.58,99113.24,9.1,101769.82,0.000756296579575,1.0176982,0.0062803
2009-11-24,2638.0,99113.24,9.1,101751.24,-0.000182568859805,1.0175124,0.0064661
2009-11-25,2634.77,99113.24,9.1,101748.01,-3.17440848878e-05,1.0174801,0.0064984
2009-11-27,2588.32,99113.24,9.1,101701.56,-0.00045651998501,1.0170156,0.0069629
2009-11-30,2579.54,99113.24,9.1,101692.78,-8.63310257976e-05,1.0169278,0.0070507
2009-12-01,2541.61,99113.24,9.1,101654.85,-0.000372986164799,1.0165485,0.00743
2009-12-02,2532.06,99113.24,9.1,101645.3,-9.39453454508e-05,1.016453,0.0075255
2009-12-03,2535.28,99113.24,9.1,101648.52,3.16787888865e-05,1.0164852,0.0074933
2009-12-04,2494.51,99113.24,9.1,101607.75,-0.00040108798436,1.0160775,0.007901
2009-12-07,2438.12,99113.24,9.1,101551.36,-0.000554977351629,1.0155136,0.0084649
2009-12-08,2449.99,99113.24,9.1,101563.23,0.000116886667003,1.0156323,0.0083462
2009-12-09,2552.32,99113.24,9.1,101665.56,0.00100754968112,1.0166556,0.0073229
2009-12-10,2534.64,99113.24,9.1,101647.88,-0.000173903532327,1.0164788,0.0074997
2009-12-11,2511.93,99113.24,9.1,101625.17,-0.000223418333958,1.0162517,0.0077268
2009-12-14,2541.74,99113.24,9.1,101654.98,0.000293332842641,1.0165498,0.0074287
2009-12-15,2505.48,99113.24,9.1,101618.72,-0.000356696740288,1.0161872,0.0077913
2009-12-16,2516.57,99113.24,9.1,101629.81,0.000109133435257,1.0162981,0.0076804
2009-12-17,2475.67,99113.24,9.1,101588.91,-0.000402440976717,1.0158891,0.0080894
2009-12-18,2521.74,99113.24,9.1,101634.98,0.000453494382409,1.0163498,0.0076287
2009-12-21,2557.87,99113.24,9.1,101671.11,0.000355487844834,1.0167111,0.0072674
2009-12-22,2585.35,99113.24,9.1,101698.59,0.000270283269259,1.0169859,0.0069926
2009-12-23,2607.8,99113.24,9.1,101721.04,0.000220750356519,1.0172104,0.0067681
2009-12-24,2697.35,99113.24,9.1,101810.59,0.000880348844251,1.0181059,0.0058726
2009-12-28,2730.51,99113.24,9.1,101843.75,0.000325702856648,1.0184375,0.005541
2009-12-29,2698.13,99113.24,9.1,101811.37,-0.000317938017797,1.0181137,0.0058648
2009-12-30,2730.9,99113.24,9.1,101844.14,0.000321869747947,1.0184414,0.0055371
2009-12-31,2719.19,99113.24,9.1,101832.43,-0.000114979614929,1.0183243,0.0056542
2010-01-04,2761.48,99113.24,9.1,101874.72,0.000415290099627,1.0187472,0.0052313
2010-01-05,2766.26,99113.24,9.1,101879.5,4.69203743578e-05,1.018795,0.0051835
2010-01-06,2722.26,99113.24,9.1,101835.5,-0.000431882763461,1.018355,0.0056235
2010-01-07,2717.22,99113.24,9.1,101830.46,-4.94915820121e-05,1.0183046,0.0056739
2010-01-08,2735.29,99113.24,9.1,101848.53,0.000177451815498,1.0184853,0.0054932
2010-01-11,2711.16,99113.24,9.1,101824.4,-0.000236920454326,1.018244,0.0057345
2010-01-12,2680.32,99113.24,9.1,101793.56,-0.000302874360173,1.0179356,0.0060429
2010-01-13,2718.13,99113.24,9.1,101831.37,0.000371438035962,1.0183137,0.0056648
2010-01-14,2702.39,99113.24,9.1,101815.63,-0.000154569264854,1.0181563,0.0058222
2010-01-15,2657.22,99113.24,9.1,101770.46,-0.000443645047425,1.0177046,0.0062739
2010-01-19,2774.77,99113.24,9.1,101888.01,0.00115505029652,1.0188801,0.0050984
2010-01-20,2732.0,99113.24,9.1,101845.24,-0.000419774613323,1.0184524,0.0055261
2010-01-21,2684.86,99113.24,9.1,101798.1,-0.000462859138041,1.017981,0.0059975
2010-01-22,2551.67,99113.24,9.1,101664.91,-0.00130837412486,1.0166491,0.0073294
2010-01-25,2620.38,99113.24,9.1,101733.62,0.000675847743336,1.0173362,0.0066423
2010-01-26,2657.35,99113.24,9.1,101770.59,0.000363400024495,1.0177059,0.0062726
2010-01-27,2682.44,99113.24,9.1,101795.68,0.000246534878102,1.0179568,0.0060217
2010-01-28,2571.54,99113.24,9.1,101684.78,-0.00108943719419,1.0168478,0.0071307
2010-01-29,2478.29,99113.24,9.1,101591.53,-0.000917049729566,1.0159153,0.0080632
2010-02-01,2512.7,99113.24,9.1,101625.94,0.000338709339253,1.0162594,0.0077191
2010-02-02,2527.28,99113.24,9.1,101640.52,0.000143467307658,1.0164052,0.0075733
2010-02-03,2570.77,99113.24,9.1,101684.01,0.000427880534259,1.0168401,0.0071384
2010-02-04,2478.12,99113.24,9.1,101591.36,-0.000911156041151,1.0159136,0.0080649
2010-02-05,2522.12,99113.24,9.1,101635.36,0.000433107697347,1.0163536,0.0076249
2010-02-08,2504.83,99113.24,9.1,101618.07,-0.000170117958947,1.0161807,0.0077978
2010-02-09,2531.54,99113.24,9.1,101644.78,0.000262846952318,1.0164478,0.0075307
2010-02-10,2517.68,99113.24,9.1,101630.92,-0.000136357223657,1.0163092,0.0076693
2010-02-11,2563.54,99113.24,9.1,101676.78,0.000451240626376,1.0167678,0.0072107
2010-02-12,2585.61,99113.24,9.1,101698.85,0.000217060375043,1.0169885,0.00699
2010-02-16,2624.58,99113.24,9.1,101737.82,0.000383190173733,1.0173782,0.0066003
2010-02-17,2613.61,99113.24,9.1,101726.85,-0.000107826175163,1.0172685,0.00671
2010-02-18,2618.49,99113.24,9.1,101731.73,4.79716023842e-05,1.0173173,0.0066612
2010-02-19,2602.25,99113.24,9.1,101715.49,-0.000159635543404,1.0171549,0.0068236
2010-02-22,2586.07,99113.24,9.1,101699.31,-0.000159071150323,1.0169931,0.0069854
2010-02-23,2542.76,99113.24,9.1,101656.0,-0.000425863262986,1.01656,0.0074185
2010-02-24,2589.17,99113.24,9.1,101702.41,0.000456539702526,1.0170241,0.0069544
2010-02-25,2606.51,99113.24,9.1,101719.75,0.000170497434623,1.0171975,0.006781
2010-02-26,2640.32,99113.24,9.1,101753.56,0.000332383829099,1.0175356,0.0064429
2010-03-01,2696.71,99113.24,9.1,101809.95,0.000554182084637,1.0180995,0.005879
2010-03-02,2694.9,99113.24,9.1,101808.14,-1.7778223052e-05,1.0180814,0.0058971
2010-03-03,2701.09,99113.24,9.1,101814.33,6.08006393201e-05,1.0181433,0.0058352
2010-03-04,2718.9,99113.24,9.1,101832.14,0.00017492626038,1.0183214,0.0056571
2010-03-05,2825.23,99113.24,9.1,101938.47,0.00104416935557,1.0193847,0.0045938
2010-03-08,2826.9,99113.24,9.1,101940.14,1.63824314805e-05,1.0194014,0.0045771
2010-03-09,2877.74,99113.24,9.1,101990.98,0.000498724055117,1.0199098,0.0040687
2010-03-10,2901.23,99113.24,9.1,102014.47,0.000230314484673,1.0201447,0.0038338
2010-03-11,2909.74,99113.24,9.1,102022.98,8.34195384245e-05,1.0202298,0.0037487
2010-03-12,2923.94,99113.24,9.1,102037.18,0.000139184328864,1.0203718,0.0036067
2010-03-15,2888.32,99113.24,9.1,102001.56,-0.000349088440116,1.0200156,0.0039629
2010-03-16,2896.2,99113.24,9.1,102009.44,7.72537204332e-05,1.0200944,0.0038841
2010-03-17,2891.94,99113.24,9.1,102005.18,-4.17608409574e-05,1.0200518,0.0039267
2010-03-18,2898.78,99113.24,9.1,102012.02,6.70554181661e-05,1.0201202,0.0038583
2010-03-19,2867.81,99113.24,9.1,101981.05,-0.000303591674785,1.0198105,0.004168
2010-03-22,2900.07,99113.24,9.1,102013.31,0.000316333279565,1.0201331,0.0038454
2010-03-23,2946.65,99113.24,9.1,102059.89,0.000456607083919,1.0205989,0.0033796
2010-03-24,2959.68,99113.24,9.1,102072.92,0.000127670135643,1.0207292,0.0032493
2010-03-25,2924.58,99113.24,9.1,102037.82,-0.000343871812426,1.0203782,0.0036003
2010-03-26,2979.42,99113.24,9.1,102092.66,0.000537447781617,1.0209266,0.0030519
2010-03-29,2998.65,99113.24,9.1,102111.89,0.000188358301175,1.0211189,0.0028596
2010-03-30,3043.23,99113.24,9.1,102156.47,0.000436579912486,1.0215647,0.0024138
2010-03-31,3032.33,99113.24,9.1,102145.57,-0.000106699066638,1.0214557,0.0025228
2010-04-01,3044.84,99113.24,9.1,102158.08,0.00012247227168,1.0215808,0.0023977
2010-04-05,3077.36,99113.24,9.1,102190.6,0.00031833018005,1.021906,0.0020725
2010-04-06,3090.91,99113.24,9.1,102204.15,0.000132595365914,1.0220415,0.001937
2010-04-07,3104.59,99113.24,9.1,102217.83,0.00013384975072,1.0221783,0.0018002
2010-04-08,3096.2,99113.24,9.1,102209.44,-8.20796137034e-05,1.0220944,0.0018841
2010-04-09,3119.94,99113.24,9.1,102233.18,0.000232268174055,1.0223318,0.0016467
2010-04-12,3126.4,99113.24,9.1,102239.64,6.31888786007e-05,1.0223964,0.0015821
2010-04-13,3128.2,99113.24,9.1,102241.44,1.76056957948e-05,1.0224144,0.0015641
2010-04-14,3170.27,99113.24,9.1,102283.51,0.000411476990152,1.0228351,0.0011434
2010-04-15,3211.95,99113.24,9.1,102325.19,0.000407494815147,1.0232519,0.000726599999998
2010-04-16,3192.33,99113.24,9.1,102305.57,-0.000191741642503,1.0230557,0.000922799999998
2010-04-19,3188.07,99113.24,9.1,102301.31,-4.16399615387e-05,1.0230131,0.000965399999998
2010-04-20,3156.07,99113.24,9.1,102269.31,-0.000312801468525,1.0226931,0.0012854
2010-04-21,3344.85,99113.24,9.1,102458.09,0.00184591056691,1.0245809,0.0
2010-04-22,3438.4,99113.24,9.1,102551.64,0.000913056255489,1.0255164,0.0
2010-04-23,3494.66,99113.24,9.1,102607.9,0.000548601660588,1.026079,0.0
2010-04-26,3477.5,99113.24,9.1,102590.74,-0.000167238584943,1.0259074,0.0001716
2010-04-27,3381.24,99113.24,9.1,102494.48,-0.000938291311672,1.0249448,0.0011342
2010-04-28,3375.56,99113.24,9.1,102488.8,-5.5417618588e-05,1.024888,0.001191
2010-04-29,3466.4,99113.24,9.1,102579.64,0.00088634075138,1.0257964,0.0002826
2010-04-30,3368.98,99113.24,9.1,102482.22,-0.000949701129776,1.0248222,0.0012568
2010-05-03,3436.85,99113.24,9.1,102550.09,0.000662261219556,1.0255009,0.0005781
2010-05-04,3337.88,99113.24,9.1,102451.12,-0.00096508935292,1.0245112,0.0015678
2010-05-05,3303.11,99113.24,9.1,102416.35,-0.000339381355714,1.0241635,0.0019155
2010-05-06,3177.49,99113.24,9.1,102290.73,-0.00122656196984,1.0229073,0.0031717
2010-05-07,3043.43,99113.24,9.1,102156.67,-0.00131057819218,1.0215667,0.0045123
2010-05-10,3277.37,99113.24,9.1,102390.61,0.00229001199824,1.0239061,0.0021729
2010-05-11,3310.01,99113.24,9.1,102423.25,0.000318779231806,1.0242325,0.0018465
2010-05-12,3381.88,99113.24,9.1,102495.12,0.000701696148091,1.0249512,0.0011278
2010-05-13,3333.75,99113.24,9.1,102446.99,-0.000469583332358,1.0244699,0.0016091
2010-05-14,3275.17,99113.24,9.1,102388.41,-0.000571807917441,1.0238841,0.0021949
2010-05-17,3280.33,99113.24,9.1,102393.57,5.03963290377e-05,1.0239357,0.0021433
2010-05-18,3256.33,99113.24,9.1,102369.57,-0.000234389718026,1.0236957,0.0023833
2010-05-19,3204.46,99113.24,9.1,102317.7,-0.000506693541841,1.023177,0.002902
2010-05-20,3067.94,99113.24,9.1,102181.18,-0.00133427549681,1.0218118,0.0042672
2010-05-21,3126.78,99113.24,9.1,102240.02,0.00057583989537,1.0224002,0.0036788
2010-05-24,3184.07,99113.24,9.1,102297.31,0.000560348090699,1.0229731,0.0031059
2010-05-25,3164.2,99113.24,9.1,102277.44,-0.000194237756594,1.0227744,0.0033046
2010-05-26,3149.87,99113.24,9.1,102263.11,-0.000140109099328,1.0226311,0.0034479
2010-05-27,3269.11,99113.24,9.1,102382.35,0.0011660118688,1.0238235,0.0022555
2010-05-28,3314.66,99113.24,9.1,102427.9,0.00044490090333,1.024279,0.0018
2010-06-01,3365.63,99113.24,9.1,102478.87,0.000497618324695,1.0247887,0.0012903
2010-06-02,3405.89,99113.24,9.1,102519.13,0.000392861474761,1.0251913,0.000887699999999
2010-06-03,3395.18,99113.24,9.1,102508.42,-0.000104468307525,1.0250842,0.0009948
2010-06-04,3302.85,99113.24,9.1,102416.09,-0.000900706498061,1.0241609,0.0019181
2010-06-07,3238.01,99113.24,9.1,102351.25,-0.000633103646117,1.0235125,0.0025665
2010-06-08,3217.24,99113.24,9.1,102330.48,-0.000202928640344,1.0233048,0.0027742
2010-06-09,3138.14,99113.24,9.1,102251.38,-0.000772985722338,1.0225138,0.0035652
2010-06-10,3232.46,99113.24,9.1,102345.7,0.000922432538319,1.023457,0.002622
2010-06-11,3271.17,99113.24,9.1,102384.41,0.000378227907963,1.0238441,0.0022349
2010-06-14,3281.11,99113.24,9.1,102394.35,9.70850933262e-05,1.0239435,0.0021355
2010-06-15,3350.92,99113.24,9.1,102464.16,0.000681775898768,1.0246416,0.0014374
2010-06-16,3448.47,99113.24,9.1,102561.71,0.000952040206058,1.0256171,0.000461899999999
2010-06-17,3508.08,99113.24,9.1,102621.32,0.000581211058201,1.0262132,0.0
2010-06-18,3536.52,99113.24,9.1,102649.76,0.000277135394477,1.0264976,0.0
2010-06-21,3486.15,99113.24,9.1,102599.39,-0.000490697688918,1.0259939,0.0005037
2010-06-22,3533.63,99113.24,9.1,102646.87,0.000462770782556,1.0264687,2.89e-05
2010-06-23,3496.47,99113.24,9.1,102609.71,-0.000362017857924,1.0260971,0.0004005
2010-06-24,3471.05,99113.24,9.1,102584.29,-0.00024773483913,1.0258429,0.0006547
2010-06-25,3441.37,99113.24,9.1,102554.61,-0.000289323053267,1.0255461,0.0009515
2010-06-28,3462.02,99113.24,9.1,102575.26,0.000201356136014,1.0257526,0.000745
2010-06-29,3305.5,99113.24,9.1,102418.74,-0.00152590400453,1.0241874,0.0023102
2010-06-30,3245.62,99113.24,9.1,102358.86,-0.000584658627903,1.0235886,0.002909
2010-07-01,3206.27,99113.24,9.1,102319.51,-0.000384431792226,1.0231951,0.0033025
2010-07-02,3186.4,99113.24,9.1,102299.64,-0.000194195613329,1.0229964,0.0035012
2010-07-06,3208.2,99113.24,9.1,102321.44,0.000213099479138,1.0232144,0.0032832
2010-07-07,3337.69,99113.24,9.1,102450.93,0.00126552167366,1.0245093,0.0019883
2010-07-08,3330.27,99113.24,9.1,102443.51,-7.24249160061e-05,1.0244351,0.0020625
2010-07-09,3350.01,99113.24,9.1,102463.25,0.000192691562403,1.0246325,0.0018651
2010-07-12,3319.88,99113.24,9.1,102433.12,-0.000294056649579,1.0243312,0.0021664
2010-07-13,3249.08,99113.24,9.1,102362.32,-0.000691182695597,1.0236232,0.0028744
2010-07-14,3261.07,99113.24,9.1,102374.31,0.000117132945013,1.0237431,0.0027545
2010-07-15,3244.59,99113.24,9.1,102357.83,-0.000160977885956,1.0235783,0.0029193
2010-07-16,3224.59,99113.24,9.1,102337.83,-0.000195392966029,1.0233783,0.0031193
2010-07-19,3168.85,99113.24,9.1,102282.09,-0.000544666620349,1.0228209,0.0036767
2010-07-20,3250.27,99113.24,9.1,102363.51,0.000796033792426,1.0236351,0.0028625
2010-07-21,3280.59,99113.24,9.1,102393.83,0.000296199299926,1.0239383,0.0025593
2010-07-22,3342.32,99113.24,9.1,102455.56,0.000602868356423,1.0245556,0.001942
2010-07-23,3354.14,99113.24,9.1,102467.38,0.000115367091839,1.0246738,0.0018238
2010-07-26,3345.63,99113.24,9.1,102458.87,-8.30508206611e-05,1.0245887,0.0019089
2010-07-27,3407.56,99113.24,9.1,102520.8,0.000604437663621,1.025208,0.0012896
2010-07-28,3367.3,99113.24,9.1,102480.54,-0.000392700798277,1.0248054,0.0016922
2010-07-29,3330.53,99113.24,9.1,102443.77,-0.000358799826777,1.0244377,0.0020599
2010-07-30,3319.43,99113.24,9.1,102432.67,-0.000108352123316,1.0243267,0.0021709
2010-08-02,3378.79,99113.24,9.1,102492.03,0.000579502613766,1.0249203,0.0015773
2010-08-03,3379.82,99113.24,9.1,102493.06,1.00495619026e-05,1.0249306,0.001567
2010-08-04,3393.37,99113.24,9.1,102506.61,0.000132204073134,1.0250661,0.0014315
2010-08-05,3376.85,99113.24,9.1,102490.09,-0.000161160338831,1.0249009,0.0015967
2010-08-06,3356.09,99113.24,9.1,102469.33,-0.000202556169089,1.0246933,0.0018043
2010-08-09,3377.5,99113.24,9.1,102490.74,0.000208940567875,1.0249074,0.0015902
2010-08-10,3347.3,99113.24,9.1,102460.54,-0.000294660766426,1.0246054,0.0018922
2010-08-11,3228.33,99113.24,9.1,102341.57,-0.00116112993353,1.0234157,0.0030819
2010-08-12,3248.98,99113.24,9.1,102362.22,0.000201775290334,1.0236222,0.0028754
2010-08-13,3214.27,99113.24,9.1,102327.51,-0.000339089949397,1.0232751,0.0032225
2010-08-16,3195.43,99113.24,9.1,102308.67,-0.000184114711674,1.0230867,0.0034109
2010-08-17,3251.3,99113.24,9.1,102364.54,0.000546092525687,1.0236454,0.0028522
2010-08-18,3265.5,99113.24,9.1,102378.74,0.000138719912188,1.0237874,0.0027102
2010-08-19,3224.33,99113.24,9.1,102337.57,-0.000402134271236,1.0233757,0.0031219
2010-08-20,3221.24,99113.24,9.1,102334.48,-3.01941896803e-05,1.0233448,0.0031528
2010-08-23,3171.69,99113.24,9.1,102284.93,-0.000484196528873,1.0228493,0.0036483
2010-08-24,3095.94,99113.24,9.1,102209.18,-0.000740578304155,1.0220918,0.0044058
2010-08-25,3134.14,99113.24,9.1,102247.38,0.000373743336949,1.0224738,0.0040238
2010-08-26,3100.46,99113.24,9.1,102213.7,-0.000329397193356,1.022137,0.0043606
2010-08-27,3117.75,99113.24,9.1,102230.99,0.00016915540676,1.0223099,0.0041877
2010-08-30,3129.1,99113.24,9.1,102242.34,0.000111023086053,1.0224234,0.0040742
2010-08-31,3136.85,99113.24,9.1,102250.09,7.58002995629e-05,1.0225009,0.0039967
2010-09-01,3230.14,99113.24,9.1,102343.38,0.000912370835077,1.0234338,0.0030638
2010-09-02,3253.88,99113.24,9.1,102367.12,0.000231964197391,1.0236712,0.0028264
2010-09-03,3339.05,99113.24,9.1,102452.29,0.000832005432994,1.0245229,0.0019747
2010-09-07,3326.66,99113.24,9.1,102439.9,-0.000120934339291,1.024399,0.0020986
2010-09-08,3392.59,99113.24,9.1,102505.83,0.000643596879731,1.0250583,0.0014393
2010-09-09,3394.53,99113.24,9.1,102507.77,1.89257528085e-05,1.0250777,0.0014199
2010-09-10,3398.92,99113.24,9.1,102512.16,4.28260218712e-05,1.0251216,0.001376
2010-09-13,3445.76,99113.24,9.1,102559.0,0.000456921403275,1.02559,0.000907600000001
2010-09-14,3458.92,99113.24,9.1,102572.16,0.00012831638374,1.0257216,0.000776
2010-09-15,3486.79,99113.24,9.1,102600.03,0.000271711154372,1.0260003,0.0004973
2010-09-16,3568.73,99113.24,9.1,102681.97,0.000798635244064,1.0268197,0.0
2010-09-17,3553.24,99113.24,9.1,102666.48,-0.000150854137294,1.0266648,0.0001549
2010-09-20,3654.67,99113.24,9.1,102767.91,0.000987956341739,1.0276791,0.0
2010-09-21,3661.63,99113.24,9.1,102774.87,6.77254212915e-05,1.0277487,0.0
2010-09-22,3712.99,99113.24,9.1,102826.23,0.000499733057313,1.0282623,0.0
2010-09-23,3728.09,99113.24,9.1,102841.33,0.000146849690006,1.0284133,0.0
2010-09-24,3771.96,99113.24,9.1,102885.2,0.000426579469558,1.028852,0.0
2010-09-27,3757.04,99113.24,9.1,102870.28,-0.000145015998414,1.0287028,0.0001492
2010-09-28,3701.51,99113.24,9.1,102814.75,-0.000539806054771,1.0281475,0.0007045
2010-09-29,3708.09,99113.24,9.1,102821.33,6.39985994229e-05,1.0282133,0.0006387
2010-09-30,3661.38,99113.24,9.1,102774.62,-0.000454283172567,1.0277462,0.0011058
2010-10-01,3645.5,99113.24,9.1,102758.74,-0.000154512855411,1.0275874,0.0012646
2010-10-04,3595.44,99113.24,9.1,102708.68,-0.000487160508196,1.0270868,0.0017652
2010-10-05,3728.34,99113.24,9.1,102841.58,0.00129395100784,1.0284158,0.0004362
2010-10-06,3731.57,99113.24,9.1,102844.81,3.14075299117e-05,1.0284481,0.0004039
2010-10-07,3731.96,99113.24,9.1,102845.2,3.79212135249e-06,1.028452,0.0004
2010-10-08,3794.54,99113.24,9.1,102907.78,0.000608487318805,1.0290778,0.0
2010-10-11,3811.19,99113.24,9.1,102924.43,0.000161795347252,1.0292443,0.0
2010-10-12,3852.22,99113.24,9.1,102965.46,0.000398641993937,1.0296546,0.0
2010-10-13,3872.86,99113.24,9.1,102986.1,0.000200455570247,1.029861,0.0
2010-10-14,3900.86,99113.24,9.1,103014.1,0.000271881350978,1.030141,0.0
2010-10-15,4061.26,99113.24,9.1,103174.5,0.00155706840132,1.031745,0.0
2010-10-18,4103.32,99113.24,9.1,103216.56,0.000407658869197,1.0321656,0.0
2010-10-19,3993.51,99113.24,9.1,103106.75,-0.00106387967202,1.0310675,0.0010981
2010-10-20,4006.93,99113.24,9.1,103120.17,0.000130156367066,1.0312017,0.0009639
2010-10-21,3993.9,99113.24,9.1,103107.14,-0.000126357433274,1.0310714,0.0010942
2010-10-22,3967.45,99113.24,9.1,103080.69,-0.000256529276246,1.0308069,0.0013587
2010-10-25,3985.12,99113.24,9.1,103098.36,0.000171419108661,1.0309836,0.001182
2010-10-26,3974.93,99113.24,9.1,103088.17,-9.88376536737e-05,1.0308817,0.0012839
2010-10-27,3972.09,99113.24,9.1,103085.33,-2.75492328556e-05,1.0308533,0.0013123
2010-10-28,3938.67,99113.24,9.1,103051.91,-0.000324197439151,1.0305191,0.0016465
2010-10-29,3883.7,99113.24,9.1,102996.94,-0.000533420486821,1.0299694,0.0021962
2010-11-01,3924.99,99113.24,9.1,103038.23,0.000400885696216,1.0303823,0.0017833
2010-11-02,3991.83,99113.24,9.1,103105.07,0.000648691267309,1.0310507,0.0011149
2010-11-03,4036.22,99113.24,9.1,103149.46,0.000430531689664,1.0314946,0.000671
2010-11-04,4106.8,99113.24,9.1,103220.04,0.000684249825448,1.0322004,0.0
2010-11-05,4092.09,99113.24,9.1,103205.33,-0.000142511086026,1.0320533,0.0001471
2010-11-08,4111.32,99113.24,9.1,103224.56,0.000186327585988,1.0322456,0.0
2010-11-09,4078.55,99113.24,9.1,103191.79,-0.000317463208368,1.0319179,0.0003277
2010-11-10,4103.71,99113.24,9.1,103216.95,0.000243817846362,1.0321695,7.60999999998e-05
2010-11-11,4085.97,99113.24,9.1,103199.21,-0.000171870995994,1.0319921,0.0002535
2010-11-12,3974.67,99113.24,9.1,103087.91,-0.00107849662803,1.0308791,0.0013665
2010-11-15,3961.83,99113.24,9.1,103075.07,-0.000124553888036,1.0307507,0.0014949
2010-11-16,3891.57,99113.24,9.1,103004.81,-0.000681639119915,1.0300481,0.0021975
